index,file_name,chars,corruption_score,spaced_letter_runs,soft_hyphens,unicode_escapes,non_ascii,multi_spaces,short_word_ratio,act_markers,preview
774,administratorc6ac9c6df43581421462c0bbbbef30ef.pdf.txt,7057,0.1794,0,34,0,1107,0,0.2299,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE SUGAR EXPORT SUBSIDY FUND ORDINANCE, 1970 CONTENTS 1 Short title, extent and commencement 2 Definitions 3 Levy of sales­tax and excise duty 4 Sugar export Subsidy Fund 5 Registration of contracts 6 Power to call for …"
775,administratorc6ee2df177d214868fcac0ff490553b8.pdf.txt,14021,0.1004,0,0,0,42,0,0.2294,CRIMINAL PROCEDURE;ACT;ORDER;REGULATION,"Page 1 of 7 THE COVID -19 (PREVENTION OF HOARDING) ACT, 2021 CONTENTS ___________ __ 1. Short title, extent, application and comme ncement. 2. Definitions. 3. Offence of hoarding 4. Power to search for and seizure of sch…"
776,administratorc6faf80add606fb12965f8fc8ed71823.pdf.txt,20266,0.216,1,0,0,68,34,0.2662,CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"U pdated till 19.04.2023 THE COMPULSO R Y S ER VI C E IN THE A R M E D F O R C E S O R DIN A N C E , 1971 CONTENTS 1. Short title, extent, application and commencement . 2. Definitions . 3. Liability to be called up, etc…"
777,administratorc6ff9d5902d0d783c6b8ef80aa8becdc.pdf.txt,4876,0.6269,40,6,0,447,0,0.9148,ACT;ORDER,"THE JUDICIAL OFFICERS´ PROTECTION ACT, 1850 CONTENTS S E C T I O N S : 1 . N o n ­ l i a b i l i t y t o s u i t o f o f f i c e r s a c t i n g j u d i c i a l l y , f o r o f f i c i a l a c t s d o n e i n g o o d f a…"
778,administratorc730e5d2d9b3d51426e3b491e4b9db37.pdf.txt,22828,0.0925,0,0,0,65,1,0.2076,CONSTITUTION;ACT;ORDER,"Page 1 of 12 THE FISCAL RESPONSIBILIT Y AND DEBT LIMITATION ACT, 2005 CONTENTS __________ CHAPTER I PRELIMINARY 1. Short title, extent and commencement 2. Definitions CHAPTER II PRINCIPLES OF SOUND FISCAL AND DEBT MANAGE…"
779,administratorc774f7e02d8464e42ff93992c6abcba1.pdf.txt,335572,0.3284,0,904,0,1313,41,0.2392,CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 122 THE CANTONMENTS ORDINANCE, 2002 CONTENTS CHAPTER I PRELIMINARY 1 Short title, extent and commencement. 2 Definitions. CHAPTER II DECLARATION OF CANTONMENTS AND DELIMITATION OF LOCAL AREAS 3 Definition of ca…"
780,administratorc7c877581e52d3d1120d355c0db410c5.pdf.txt,24676,0.2328,0,40,0,4043,0,0.2399,CONSTITUTION;ORDINANCE;ACT;ORDER,"THE TEA ORDINANCE, 1959 CONTENTS CHAPTER I. PRELIMINARY 1. Short title, extent and commencement. 2. Definitions. CHAPTER II. PAKISTAN TEA BOARD 3. Constitution of Pakistan Tea Board. 4. Functions of the Board. 5. Control…"
781,administratorc7cdfe755077e6bc513ece84c7dec903.pdf.txt,15808,0.0983,0,0,0,67,0,0.2217,CONSTITUTION;ACT;ORDER,"Page 1 of 9 THE PRIME MINISTER'S SALARY, ALL OWANCES AND PRIVILEGES ACT, 1975 CONTENTS 1. Short title and commencement. 2. Definitions. 3. Salary. 4. Equipment allowance. 5. Allowances on taking up and laying down the of…"
782,administratorc81ef5362bee2815d083a885428b4b77.pdf.txt,6486,0.1028,0,0,0,10,1,0.238,ORDINANCE;ACT;ORDER,"Page 1 of 4 THE PAKISTAN INSTITUTE OF INTERNATIONAL AFFAIRS (ADMINISTRATION) ORDINANCE, 1980 CONTENTS 1. Short title and commencement. 2. Definitions. 3. Ordinance to over ride other laws. 4. Dissolution of Council of th…"
783,administratorc8394b0d2e1a74176bb00e01392e473b.pdf.txt,3212,0.1317,0,2,0,531,0,0.2419,ORDINANCE;ACT;ORDER,"THE COTTON CLOTH AND YARN (CONTRACTS) ORDINANCE, 1944 CONTENTS 1 Short title extent, and commencement. 2 Sales in pursuance of contracts. Page 1 of 3 THE COTTON CLOTH AND YARN (CONTRACTS) ORDINANCE, 1944. 1ORDINANCE No. …"
784,administratorc8803548fbfe346d380935fb63ac2cd0.pdf.txt,13944,0.1198,0,24,0,112,0,0.2244,CRIMINAL PROCEDURE;CONSTITUTION;ACT;ORDER;REGULATION,"Page 1 of 7 THE PAKISTAN FISH INSPECTION AND QUALITY CONTROL ACT, 1997 CONTENTS 1 Short title, extent and commencement. 2 Definitions. 3 Registration of fish processing plants, etc. 4 Registration of fish exporters. 5 Co…"
785,administratorc8837f7797bb62e0d29f9b64f19cc243.pdf.txt,40186,0.1155,0,0,0,41,1,0.2642,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 16 THE REGISTERED DESIGNS ORDINANCE, 2000 CONTENTS CHAPTER I PRELIMINARY 1. Short title, extent and commencement 2. Definitions CHAPTER II REGISTERABLE DESIGNS AND PROCEEDINGS FOR REGISTRATION 3. Registerable d…"
786,administratorc8a212332f8c70013ceb9dbdcc7d70ee.pdf.txt,12850,0.2264,0,38,0,2904,0,0.2284,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE COCONUT COMMITTEE ACT, 1944 CONTENTS 1 Short title and extent. 2 Definitions. 3 Imposition of coconut cess. 4 to 8[Omitted.] 9 [Omitted.] 10 Delivery of monthly returns. 11 Collection of cess by Collector. 12 Fianlit…"
787,administratorc8dc84cf91fcedf0a4a00fc2710945a1.pdf.txt,112264,0.6227,8,0,0,9,240,0.2852,PENAL CODE;CIVIL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE COPYRIGHT ORDINANCE, 1962 [XXXIV of 1962] with COPYRIGHT RULES, 1967 THE INTERNATIONAL COPYRIGHT ORDER, 1968 COPYRIGHT BOARD (PROCEDURE) REGULATIONS, 1981 COPYRIGHT ORDINANCE, 1962 ---------- CHAPTER I PRELIMINARY S …"
788,administratorc92620adab99cfa01dcae4135da68339.pdf.txt,28,0.0,0,0,0,0,0,0.0,,THIS LAW HAS BEEN REPEALED
789,administratorc94aeb8ee3e750bf2775495293a4972b.pdf.txt,10981,0.14,0,32,0,61,9,0.2584,ACT,"Page 1 of 5 THE PUBLICATION OF THE HOLY QURAN (ELIMINATION OF PRINTING ERRORS) ACT, 1973 CONTENTS 1 Short title, extent and commencement 2 Definitions 3 Registration of publishers and recording companies 4 Committee of U…"
790,administratorc9b9f12fa9fc47ed8a619098cab2cabe.pdf.txt,27914,0.1039,0,0,0,72,8,0.2295,PENAL CODE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"NATURAL GAS REGULATORY AUTHORITY ORDINANCE, 2000 ORDINANCE NO. I OF 2000 AN ORDINANCE F.No.2 ( 1)/2000 -Pub :___The following Ordinance promulgated by the President is hereby published for general information: - to provi…"
791,administratorc9e056c0aefabeb19b5afda700822628.pdf.txt,52572,0.1001,0,0,0,88,6,0.2198,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 23 U THE PAKISTAN SOVEREIGN WEALTH FUND ACT, 2023 CONTENTS PART I PRELIMINARY 1. Short title, extent and commencement 2. Definitions PART II PAKISTAN SOVEREIGN WEALTH FUND 3. The Fund 4. Objectives of the Fund …"
792,administratorc9e36613f1897b8b422429e3f6a8355c.pdf.txt,28,0.0,0,0,0,0,0,0.0,,THIS LAW HAS BEEN REPEALED
793,administratorca62d882690244e6d85f1f85b8661276.pdf.txt,13009,0.1492,0,50,0,65,0,0.2531,ACT;ORDER;REGULATION,"Page 1 of 6 THE TRAVEL AGENCIES ACT, 1976. CONTENTS 1. Short title , extent , and commencement 2. Definition 3. Committee 4. Licensing of Travel agencies 5. Exemption from application 6. Prohibition to act without licens…"
794,administratorca853071d88dc3cfba7fd3b8cd7797c8.pdf.txt,2879,0.1301,0,8,0,448,0,0.2373,ORDINANCE;ACT;ORDER,"THE STANDARD TIME (INTERPRETATION OF REFERENCES) ORDINANCE, 1943 CONTENTS . 1 Short title and commencement. 2 Interpretation of references to Standard Time. Page 1 of 3 THE STANDARD TIME (INTERPRETATION OF REFERENCE) ORD…"
795,administratorcac99cc58b80266aa469b18e7923cad9.pdf.txt,7605,0.1088,0,0,0,26,6,0.2474,ORDINANCE;ACT;ORDER,"THE IMPORT OF GOODS (PRICE EQUALIZATION SURCHARGE) ACT, 1967 1ACT No. III OF 1967 [3rd June, 196 7] An Act to levy an additional duty for equalization of prices of certain imported goods . Whereas it is expedient to levy…"
796,administratorcb5cefe03486e589bb9a96de6ed1d0f6.pdf.txt,8201,0.1171,0,0,0,28,7,0.2658,CONSTITUTION;ORDINANCE;ACT;ORDER,"Page 1 of 4 THE TRAN SFER OF EVACUEE LAND (KATCHI ABAD I) ACT, 1972 CONTENTS 1. Short title, extent and commencement. 2. Definitions. 3. Act to override other laws, etc. 4. Cancellation of allotments and transfers of eva…"
797,administratorcbb1ad05a6c91333ccb0da0e2d7c123a.pdf.txt,7082,0.1055,0,0,0,12,0,0.2447,ORDINANCE;ACT;ORDER;REGULATION,"THE DIPLOMATIC AND CONSULAR OFFICERS (OATHS AND FEES) ACT, 1948 CONTENTS 1. Short title and commencement. 2. Definitions . 3. Powers as to oaths and notarial acts a broad. 4. Powers to fix fees. 5. Exhibition of tables o…"
798,administratorcbc496362ddd945945553a29ecd45074.pdf.txt,11033,0.1109,0,0,0,26,1,0.2553,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 5 THE FEDERAL GOVERNMENT LANDS AND BUILDINGS (RECOVERY OF POSSESSION) ORDINANCE, 1965 CONTENTS 1. Short title, extent and commencement 2. Definitions 3. Eviction of outgoing lessees on licensees from land or bu…"
799,administratorcbd1f429c38e2f5aafbdb40e6c6b8491.pdf.txt,33179,0.1127,0,0,0,83,63,0.2164,ORDINANCE;ACT;ORDER;REGULATION,Page 1 of 13 NATIONAL EDUCATION FOUNDATION ORDINANCE 2002 CONTENTS 1. Short title and commencement 2. Definitions 3. Establishment of the Foundation 4. Objectives of the Foundation 5. Functions of the Foundation 6. Cardi…
800,administratorcbdcef72d4a97fe69a4052196887fa95.pdf.txt,33452,0.3158,0,142,0,5533,0,0.255,CONSTITUTION;ORDINANCE;ACT;REGULATION,"THE PHARMACY ACT, 1967 CONTENTS PREAMBLE. 1. Short title, extent and commencement. 2. Definitions. 3. Establishment of Pharmacy Councils. 4. Composition of Central Council. 5. Composition of the Provincial Council. 6. Di…"
801,administratorcd63136655c12c0b23f4dd0d048a23db.pdf.txt,66581,0.2098,0,114,0,363,18,0.2373,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE NATIONAL DEFEN CE UNIVERSITY ACT, 2011 CONTENTS CHAPTER_I PRELIMINARY 1. Short title and commencement. 2. Definitions. CHAPTER_II THE UNIVERSITY 3. Estab lishment and incorporat ion of the University. 4. Purposes and…"
802,administratorcddfa3dc8074240b4c6f30da93574353.pdf.txt,37028,0.1211,0,0,0,89,16,0.2629,PENAL CODE;CONSTITUTION;QANUN-E-SHAHADAT;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 16 THE SBP BAN KING SERVICES COR PORATION ORDINANCE, 2001 CONTENTS _____________________ PART I PRELIMINARY Sections: 1. Short title, extent and commencement. 2. Definitions. PART II ESTABLISHMENT AND OPERATION…"
803,administratorce13ec87456dc55c756d400cc19d3602.pdf.txt,22912,0.1172,0,0,0,45,1,0.2677,CONSTITUTION;ORDINANCE;ACT,"Page 1 of 10 THE FEDERAL MINISTERS AND MINISTERS OF STATE (SALARIE S, ALLOWANCES AND PRIVIL EGES) ACT, 1975 CONTENTS 1. Short title and commencement. 2. Definitions. 3. Salary. 4. Equipment Allowance. 5. Allowances on ta…"
804,administratorce4c3de80f90b28e7c9548a78fb717c2.pdf.txt,9110,0.667,83,32,0,859,0,0.942,ACT,"THE FATAL ACCIDENTS ACT, 1855 CONTENTS S E C T I O N S : 1 . S u i t f o r c o m p e n s a t i o n t o t h e f a m i l y o f a p e r s o n f o r l o s s o c c a s i o n e d t o i t b y h i s d e a t h b y a c t i o n a b…"
805,administratorce5035108131d033cfb7b4ab8569da3c.pdf.txt,11271,0.6471,127,0,0,941,0,0.9423,,"T H E W I L D B I R D S A N D A N I M A L S P R O T E C T I O N A C T , 1 9 1 2 C O N T E N T S S E C T I O N S : 1 . S h o r t t i t l e a n d e x t e n t . 2 . A p p l i c a t i o n o f A c t . 3 . C l o s e t i m e . …"
806,administratorce8e5467178e4ff59ec8ba8d8b92f939.pdf.txt,17444,0.0989,0,0,0,16,0,0.229,CONSTITUTION;ORDINANCE;ACT;ORDER,"THE CLAIMS FOR MAINTENANCE (RECOVERY ABROAD) ORDINANCE, 1959. ORDINANCE NO. L OF 1959 [10th September , 1959] An Ordinance to give effect to the United Nations Convention on the Recovery Abroad of Claims for Maintenance.…"
807,administratorcf00ab0c0030eb21acf24ca882574f8e.pdf.txt,28,0.0,0,0,0,0,0,0.0,,THIS LAW HAS BEEN REPEALED
808,administratorcf20efcd7f792c08850503359c31ce76.pdf.txt,62235,0.2559,0,182,0,175,2,0.257,PENAL CODE;CRIMINAL PROCEDURE;CIVIL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 21 THE FINANCIAL INSTITUTIONS (RECOVERY OF FINANCES) ORDINANCE, 2001 CONTENTS __________________ SECTION S: 1. Short title, extent and commencement. 2. Definitions. 3. Duty of a customer. 4. Ordinance to overri…"
809,administratorcf6de2451af9e9d016e5fef2ac7e1562.pdf.txt,96022,0.1302,0,0,0,191,99,0.2237,PENAL CODE;CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 39 THE PAKISTAN TELECO MM UNICATION (RE-ORGANIZATION) ACT , 1996 CONTENTS _______ ____ CHA PTER I PRELIMINARY SECTIONS: 1. Short title, extent and commencement. 2. Definitions. CHA PTER II PAKISTAN TELECO MM UN…"
810,administratorcfe16f59145fd29f2baae7031fb7385c.pdf.txt,2141,0.1239,0,4,0,316,0,0.2452,ORDINANCE;ACT;ORDER;REGULATION,"THE LAND REFORMS REGULATION (VALIDATION OF ORDERS) ORDINANCE,1978 CONTENTS 1 Short title, extent and commencement. 2 Validation. Page 1 of 3 LAND REFORMS REGULATION (VALIDATION OF ORDERS) ORDINANCE, 1978 1ORDINANCE No. X…"
811,administratord0007923181eb87781034d5da4a5f22e.pdf.txt,68506,0.2877,0,380,0,588,0,0.2528,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 30 THE QUAID -E-AZAM UNIVERSITY ACT, 1973 CONTENTS 1. Short title and commencement. 2. Definition s. CHAPTER II. THE UNIVERSITY 3. Incorporation. 4. Powers of the University. 5. University open to all classes, …"
812,administratord00b32a62b4b597a9c1d5b3fd0b22c95.pdf.txt,48543,0.1263,0,0,0,91,43,0.2591,CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 19 THE MICROFINANCE INSTITUTIONS ORDINANCE, 2001 CONTENTS PART I PRELI MINARY 1. Short title, extent and commencement 2. Definitions 3. Applications of other laws PART II ESTABL ISHMENT AND WINDI NG UP 4. Restr…"
813,administratord01d5616d1f4293f2eb89dc4a8e2d7d2.pdf.txt,7371,0.6353,51,4,0,646,0,0.9568,,"T H E B I L L S O F L A D I N G A C T , 1 8 5 6 C O N T E N T S S E C T I O N S : 1 . R i g h t s u n d e r b i l l s o f l a d i n g t o v e s t i n c o n s i g n e e o r e n d o r s e e . 2 . N o t t o a f f e c t r i …"
814,administratord058f1585ed54ef81974349bcf705d53.pdf.txt,25549,0.2378,0,40,0,4241,0,0.2515,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE PROVIDENT FUNDS ACT, 1925 CONTENTS 1 Short title, extent and commencement 2 Definitions 3 Protection of compulsory deposits 4 Provisions regarding repayments 5 Rights of nominees 6 Power to make deductions 7 Protecti…"
815,administratord09318b5121053d149a1d2ee8c024cd6.pdf.txt,12274,0.2124,0,14,0,2673,0,0.2379,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE OIL SEEDS COMMITTEE ACT, 1946 CONTENTS 1 Short title and extent. 2 Definitions. 3 Imposition of oilseeds cess. 4 to 8[Omitted.] 9 Application of Fund. 10 Delivery of monthly returns. 11 Collection of duty of excise. …"
816,administratord12a69cea642a4d03d7204b4280b0ff2.pdf.txt,76180,0.1234,0,0,0,224,18,0.2513,ACT;ORDER,"Page 1 of 32 THE CAPITAL TERRITORY TRUST ACT, 2020 CONTENTS SECTIONS : CHAPTER I PRELIMINARY 1. Short title, extent, commencement and application. 2. Definitions. CHAPTER I I OF THE CREATION OF THE TRUSTS 3. Validity of …"
817,administratord1a77d682a1274e8785d581c54538851.pdf.txt,11798,0.124,0,20,0,40,2,0.2486,ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 5 THE ISLAMABAD REAL ESTATE AGENTS AND MOTOR VEHICLES DEALERS (REGULATION OF BUSINESS) ORDINANC E, 1984 CONTENTS 1. Short title, extent and commencement. 2. Definitions. 3. Prohibition of business without regis…"
818,administratord22e3517bdf1c372e2836d95a87bff15.pdf.txt,4148,0.1002,0,0,0,13,0,0.2322,ORDINANCE;ACT;ORDER,"Page 1 of 3 THE FOREIGN EXCHANGE (TEMPORARY RESTRICTIONS) ACT, 1998 CONTENTS 1. Short title, extent and commencement 2. Restriction on withdrawal of foreign exchange etc. 3. Certain protection to remain unaffected 4. Pow…"
819,administratord23ba7d141055b0987b896a1cb5cf247.pdf.txt,33747,0.2325,0,40,0,5670,0,0.2392,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"THE PAKISTAN INTERNATIONAL AIRLINES CORPORATION ACT, 1956 CONTENTS 1. Short title, extent and commencement. 2. Interpretation. 3. Establishment and incorporation. 4. Functions of the Corporation. 5. Administration of the…"
820,administratord265c726d2d564a9377ed7a8e04708ae.pdf.txt,52638,0.1402,0,0,0,113,39,0.2913,CRIMINAL PROCEDURE;CIVIL PROCEDURE;GUARDIANS AND WARDS;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 20 THE GUARDIANS AND WAR DS ACT, 1890 CONTENTS CHAPTER I PRELIMINARY 1. Title, extent and commencement. 2. [Repealed.] 3. Saving of jurisdiction of Courts of Wards and Chartered High Courts. 4. Definitions. 4A.…"
821,administratord2876c0ca2780e889724d4a8bebddc74.pdf.txt,9901,0.1995,0,12,0,1760,0,0.2391,ORDINANCE;ACT;ORDER;REGULATION,"THE EMPLOYMENT (RECORD OF SERVICES) ACT, 1951 CONTENTS 1. Short title, extent, application and commencement. 2. Definitions. 3. Exemption. 4. Service book to be produced by employee. 5. Form of the service book. 6. Entri…"
822,administratord2a43e2e40d8af8e23fd95cba332137b.pdf.txt,15411,0.1748,0,90,0,94,0,0.2394,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 7 THE AUDITOR GENERAL’S (FUNCTIONS, POWERS, TERMS AND CONDITIONS OF SERVICE) ORDINANCE, 2001 CONTENTS __________ 1 Short title, extent and commencement. 2 Definitions. 3 Salary, pension etc. 4 Term of office. 5…"
823,administratord38ffb9bf94389b2a754a8a545c97b7c.pdf.txt,5484,0.1614,0,2,0,929,0,0.2647,ORDINANCE;ACT,"THE POLICE (INCITEMENT TO DISAFFECTION) ACT, 1922 CONTENTS PREAMBLE. 1 Short title, extent and commencement. 2 Definition. 3 Penalty for causing disaffection, etc. 4 Saving of acts done by police associations and other p…"
824,administratord4052d132eb84f24c085f56fd91debee.pdf.txt,53823,0.73,591,40,0,4545,0,0.9604,,"T H E F E R R I E S A C T , 1 8 7 8 C O N T E N T S S E C T I O N S : P A R T I P R E L I M I N A R Y 1 . S h o r t t i t l e . L o c a l e x t e n t . C o m m e n c e m e n t . 2 . [ R e p e a l e d . ] 3 . I n t e r p …"
825,administratord4de6784c485fadf5492d4b769c9a4ac.pdf.txt,38227,0.1073,0,2,0,194,0,0.2242,ORDINANCE;ACT;ORDER;REGULATION,"Updated till 07.07.2022 THE CORPORATE RESTRUCTURING COMPANIES ACT, 2016 CONTENTS SECTIONS 1. Short title, extent and commencement. 2. Definitions. 3. Act to override other laws, contracts, instruments, memorandum and art…"
826,administratord50e1a1544614d7c09baf7d09783b1d2.pdf.txt,12963,0.1053,0,0,0,40,5,0.238,ORDINANCE;ACT;ORDER,"Page 1 of 6 THE PAKISTAN ANIMAL QUARANTINE (IMPORT AND EXPORT OF ANIMALS AND ANIMAL PRODUCTS) ORDINANCE, 1979 CONTENTS 1. Short title, extent and commencement. 2. Definitions. 3. Power to regulate and prohibit import and…"
827,administratord516d60c34ec57d45ade11224bd15922.pdf.txt,54139,0.2317,0,154,0,318,10,0.2281,PENAL CODE;CRIMINAL PROCEDURE;CIVIL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 21 THE PAKISTAN ENGINEERING COUNC IL ACT, 1975 CONTENTS SECTIONS: 1. Short title, extent and Commencement. 2. Definitions. 3. Const itution and incorporat ion of Engineering Counc il. 3A. Executive powers of th…"
828,administratord5622ea3f15bfa00b17d2cf7770a8434.pdf.txt,511562,0.3784,0,1426,0,2146,20,0.2879,PENAL CODE;CRIMINAL PROCEDURE;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 179 THE PAKISTAN PENAL CODE CONTENTS CHAPTER I INTRODUCTION 1. Title and extent of operation of the Code 2. Punishment of offences committed within Pakistan 3. Punishment of offences committed beyond, but which…"
829,administratord5b4fb41a79f41fd7f85175910ad4510.pdf.txt,21556,0.7405,185,54,0,2169,0,0.9385,ACT,"THE REVENUE RECOVERY ACT, 1890 CONTENTS S E C T I O N S : 1 . T i t l e a n d e x t e n t . 2 . D e f i n i t i o n s . 3 . R e c o v e r y o f p u b l i c d e m a n d s b y e n f o r c e m e n t o f p r o c e s s i n o …"
830,administratord6369a6d16474d51e20eac4a31ae883e.pdf.txt,22906,0.1216,0,20,0,120,12,0.2277,ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 12 THE PAKISTAN COUNCIL OF RESEARCH IN WATER RESOURCES ACT, 2007 CONTENTS CHAPTER I PRELIMINARY 1. Short title, extent and commencement. 2. Definitions. 3. Establishment of the Council. CHAPTER II FUNCTION OF T…"
831,administratord6729bd49b8903946529ffe2da00bcc7.pdf.txt,75165,0.1609,0,0,0,115,383,0.2454,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 31 THE HEALTH SERVICES ACAD EMY (RESTRUCTURING) ACT, 2018 CONTENTS ____________ CHAPTER I PRELIMlNARY 1. Short title, extent and commencement. 2. Definitions. CHAPTER II HEALTH SERVICES ACADEMY 3. Incorporation…"
832,administratord6aea558b86186e8b71dd65ad16d2f3d.pdf.txt,19345,0.0996,0,0,0,58,0,0.2257,CRIMINAL PROCEDURE;CIVIL PROCEDURE;ORDINANCE;ACT;ORDER,"Page 1 of 9 THE ALTERNATIVE DISPUTE RESOLUTION ACT, 2017 CONTENTS 1. Short title, extent and commencement . 2. Definitions . 3. Reference to ADR . 4. Panel of Neutrals . 5. Appointment of Neutrals . 6. Referral to ADR Ce…"
833,administratord6e6b4be928d501164ee8af487fa6d3e.pdf.txt,25318,0.1087,0,0,0,66,8,0.2413,CRIMINAL PROCEDURE;CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 12 THE NATIONAL GUARDS ACT, 1973. CONTENTS SECTIONS: CHAPTER I PRELIMINARY 1. Short title, application and commencement. 2. Persons subject to this Act. 3. Constituents of National Guards. 4. Definitions. CHAPT…"
834,administratord75d61863efafcda747cd3c90c002ba4.pdf.txt,12499,0.6732,132,24,0,1103,0,0.8843,ACT,"THE LAWS LOCAL EXTENT ACT, 1874 CONTENTS S E C T I O N S : 1 . S h o r t t i t l e . 2 . I n t e r p r e t a t i o n ­ c l a u s e . 3 . L o c a l e x t e n t o f A c t s i n f i r s t s c h e d u l e . 4 . [ O m i t t e…"
835,administratord820ccc25bc041e6b29b3acf47cda52a.pdf.txt,35508,0.0984,0,0,0,79,4,0.218,PENAL CODE;CRIMINAL PROCEDURE;CIVIL PROCEDURE;ACT;ORDER;REGULATION,"Page 1 of 15 THE FEDERAL GOVERNMENT EMPLOYEES HOUSING AUTHORITY ACT, 2020 CONTENTS SECTIONS : 1. Short title, extent and commencement . 2. Definitions . 3. Authority . 4. Executive Board . 5. Powers, functions and meetin…"
836,administratord8815b237f5842a0cef72b22d5a68ee4.pdf.txt,63832,0.1443,0,44,0,176,1,0.2386,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 29 THE ALLAMA IQBAL OPEN UNIVERSITY ACT, 1974 CONTENTS 1. Short title and commencement 2. Definitions CHAPTER II THE UNIVERSITY 3. Establishment and incorporation of the University 4. Powers and functions of th…"
837,administratord889d8fe337fc6ac0318f2d6f4b54d75.pdf.txt,4168,0.0983,0,0,0,13,0,0.2279,ORDINANCE;ACT;ORDER,"Page 1 of 3 THE STAPLE COTTON (EXCISE DUTY) ORDINANCE, 1978 CONTENTS 1. Short title and commencement 2. Definitions 3. Rate of duty 4. Manner of payment of duty 5. Exemption s 6. Power to make rules 7. Application of the…"
838,administratord921936a6103b6b5035e8141f55e9ca3.pdf.txt,17637,0.6833,155,10,0,1516,0,0.9645,,"T H E U S U R I O U S L O A N S A C T , 1 9 1 8 C O N T E N T S S E C T I O N S : 1 . S h o r t t i t l e a n d e x t e n t . 2 . D e f i n i t i o n s . 3 . R e o p e n i n g o f t r a n s a c t i o n s . 4 . I n s o l …"
839,administratord9c94382d4e04df6275f10da79b1d38e.pdf.txt,2857,0.0999,0,0,0,10,1,0.2314,ACT;ORDER,"THE UNITED NATIONS (SECURITY COUNCIL) ACT, 1948 (ACT XIV of 1948) CONTENTS 1. Short title. 2. Measures under Art . 41 of the Charter of the United Nations. 3. Indemnity . 4. Power to Make Rules . 5. Delegation . Updated …"
840,administratorda80475067b0b4ebdd3688ea3792097f.pdf.txt,38732,0.2332,0,154,0,226,2,0.247,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 14 THE ANTIQUITIES ACT, 1975 CONTENTS 1. Short title, extent and commencement. 2. Definitions. 3. Advisory Committee. 4. Dispute as to whether any product, etc., is an antiquity. 5 Custody, preservation, etc., …"
841,administratordbbced85c2a2e033ef5ef0acced5dc89.pdf.txt,36586,0.1358,0,0,0,63,105,0.2482,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 18 THE NATIONAL UNIVERSITY OF COMPUTER AND EMERGING SCIENCES ORDINANCE, 2000 CONTENTS 1. Short title and commencement 2. Definition s 3. Establishment and incorporation of the University 4. Powers and functions…"
842,administratordbc98dd49f2df3b1d07bb986dcceb9a3.pdf.txt,45890,0.1212,0,0,0,196,14,0.2517,CONSTITUTION;ORDINANCE;ACT;ORDER;REGULATION,"Page 1 of 20 THE ELECTRONIC TRANSACTION S ORDINANCE , 2002 CHAPTER 1 PRELIMINARY 1. Short title, extent and commencement 2. Definitions CHAPTER 2 RECOGNITION AND PRESUMPTION 3. Attribution of communications 4. Requiremen…"
843,administratordcbf53fa2d37ade990bcaa63630e66ff.pdf.txt,29892,0.1002,0,0,0,77,0,0.2249,PENAL CODE;CRIMINAL PROCEDURE;ACT;ORDER,"Page 1 of 14 THE ANTI -RAPE (INVESTIGATION AND TRIAL) ACT, 2021 CONTENTS 1. Short title, extent, and commencement. 2. Definitions. 3. Establishment of Special Courts, etc. 4. Anti-rape crisis cells. 5. Power, duties and …"
